card_id,customer_id,card_type,credit_limit,issue_date
40507,8444,Silver,50000,2023-05-31
40508,3072,Silver,75000,2024-06-03
40509,39449,Platinum,500000,2023-01-16
40510,14329,Gold,150000,2024-06-04
40511,43398,Gold,100000,2023-10-06
40512,42735,Gold,100000,2023-04-08
40513,23242,Gold,100000,2024-04-30
40514,477,Gold,200000,2024-01-31
40515,31749,Silver,75000,2023-12-01
40516,26634,Gold,300000,2024-02-08
40517,27042,Silver,50000,2024-06-19
40518,19790,Silver,50000,2023-12-25
40519,11972,Gold,300000,2024-01-05
40520,21225,Silver,100000,2024-08-19
40521,39234,Silver,50000,2024-06-27
40522,43956,Silver,50000,2023-06-21
40523,15210,Silver,50000,2023-05-30
40524,9302,Platinum,300000,2024-05-22
40525,1726,Business,500000,2023-10-03
40526,28072,Silver,75000,2024-04-09
40527,41947,Gold,150000,2024-10-03
40528,40848,Silver,50000,2023-07-14
40529,23884,Platinum,500000,2023-09-04
40530,8748,Silver,50000,2023-03-23
40531,17233,Silver,75000,2023-12-07
40532,44410,Gold,150000,2023-07-23
40533,32813,Silver,75000,2024-01-01
40534,16076,Silver,150000,2023-05-05
40535,29246,Silver,50000,2023-07-08
40536,48989,Silver,150000,2023-09-28
40537,31951,Silver,50000,2023-07-20
40538,33366,Silver,150000,2024-01-20
40539,2394,Gold,200000,2024-11-29
40540,869,Platinum,300000,2024-09-22
40541,13837,Silver,150000,2023-06-25
40542,30909,Silver,150000,2024-07-17
40543,35945,Silver,100000,2024-01-08
40544,21346,Gold,300000,2024-02-28
40545,34506,Silver,50000,2023-10-22
40546,42292,Business,1000000,2024-02-14
40547,27504,Silver,75000,2023-07-25
40548,45909,Silver,150000,2023-06-16
40549,4770,Platinum,500000,2023-09-11
40550,19581,Silver,50000,2023-12-28
40551,10995,Silver,50000,2024-05-10
40552,5208,Silver,75000,2024-12-07
40553,37839,Business,500000,2024-01-04
40554,19563,Silver,75000,2023-10-27
40555,20000,Silver,100000,2023-08-24
40556,1761,Silver,150000,2023-09-23
40557,38510,Silver,75000,2024-05-02
40558,6361,Silver,100000,2024-05-14
40559,34443,Gold,150000,2024-04-30
40560,7160,Gold,300000,2023-05-15
40561,6899,Silver,150000,2024-04-28
40562,20857,Silver,100000,2023-04-21
40563,32306,Platinum,500000,2023-11-27
40564,41506,Silver,75000,2023-08-14
40565,9083,Silver,50000,2024-08-04
40566,25817,Platinum,500000,2024-07-20
40567,16610,Platinum,750000,2023-08-06
40568,17791,Silver,75000,2023-11-21
40569,21861,Gold,150000,2024-11-09
40570,21218,Gold,100000,2024-03-04
40571,26248,Gold,200000,2023-04-05
40572,19265,Gold,200000,2024-02-23
40573,15997,Gold,150000,2023-06-01
40574,22800,Platinum,500000,2024-02-13
40575,21847,Gold,150000,2024-06-09
40576,3077,Gold,100000,2023-05-02
40577,24782,Silver,150000,2024-04-12
40578,12120,Platinum,750000,2023-04-13
40579,3322,Gold,100000,2024-09-05
40580,30974,Platinum,750000,2024-02-29
40581,10891,Gold,150000,2024-04-11
40582,36237,Silver,75000,2023-05-08
40583,10379,Platinum,500000,2023-10-16
40584,47715,Gold,200000,2023-10-20
40585,28672,Gold,100000,2024-05-27
40586,12314,Platinum,500000,2024-03-17
40587,23435,Gold,150000,2023-10-08
40588,48498,Gold,100000,2024-03-05
40589,34573,Platinum,300000,2023-04-02
40590,16977,Gold,200000,2023-07-25
40591,33743,Gold,300000,2023-05-19
40592,4745,Gold,150000,2024-06-25
40593,49800,Gold,150000,2024-05-15
40594,16329,Silver,75000,2024-06-25
40595,29068,Gold,300000,2024-01-17
40596,12713,Gold,200000,2024-08-20
40597,46201,Gold,100000,2023-12-28
40598,31020,Silver,100000,2023-10-22
40599,20361,Silver,50000,2023-07-31
40600,12413,Silver,100000,2023-12-11
40601,6340,Silver,75000,2023-09-25
40602,253,Silver,150000,2023-12-30
40603,41579,Silver,150000,2023-04-21
40604,12110,Gold,300000,2024-07-05
40605,9931,Silver,100000,2023-11-05
40606,6488,Gold,100000,2023-04-07
40607,22272,Silver,100000,2024-05-09
40608,8762,Platinum,500000,2024-01-17
40609,29136,Silver,75000,2024-05-04
40610,4542,Platinum,500000,2023-05-25
40611,25521,Gold,100000,2024-02-02
40612,33421,Silver,150000,2023-10-23
40613,43190,Gold,100000,2024-02-12
40614,22061,Gold,300000,2023-11-14
40615,36362,Gold,300000,2023-11-22
40616,25810,Silver,100000,2023-07-20
40617,33907,Business,750000,2023-04-26
40618,42375,Gold,200000,2023-03-06
40619,26465,Business,500000,2023-08-23
40620,20500,Gold,300000,2023-11-15
40621,22662,Gold,100000,2024-01-24
40622,33405,Gold,100000,2024-05-23
40623,43472,Business,750000,2023-10-05
40624,5529,Gold,150000,2024-06-15
40625,40688,Gold,100000,2024-06-10
40626,18025,Silver,100000,2023-08-11
40627,27605,Platinum,500000,2023-08-10
40628,37883,Gold,100000,2024-04-06
40629,14684,Gold,100000,2023-11-05
40630,2634,Silver,50000,2024-02-27
40631,3626,Platinum,300000,2023-06-15
40632,23625,Silver,150000,2023-12-04
40633,19265,Platinum,500000,2024-01-17
40634,32643,Silver,100000,2023-06-04
40635,3754,Platinum,500000,2023-04-02
40636,41196,Gold,200000,2023-11-29
40637,30366,Platinum,300000,2024-08-01
40638,9097,Silver,150000,2024-05-18
40639,42038,Silver,50000,2023-04-09
40640,16618,Platinum,300000,2024-03-29
40641,49852,Silver,50000,2023-10-04
40642,40000,Gold,100000,2024-08-28
40643,31641,Business,750000,2024-08-14
40644,4564,Silver,50000,2023-07-09
40645,11571,Silver,50000,2023-09-11
40646,24561,Gold,100000,2024-03-30
40647,2425,Silver,100000,2024-07-14
40648,16883,Silver,100000,2023-08-05
40649,31485,Gold,150000,2024-08-15
40650,20960,Silver,75000,2023-06-24
40651,9061,Platinum,500000,2023-12-12
40652,25500,Gold,200000,2023-09-01
40653,16762,Platinum,750000,2024-04-19
40654,20082,Silver,150000,2024-03-22
40655,1561,Gold,200000,2023-12-23
40656,19201,Silver,100000,2023-07-16
40657,29020,Silver,150000,2024-03-07
40658,7939,Silver,50000,2024-01-02
40659,19,Platinum,750000,2024-03-09
40660,40688,Silver,75000,2024-08-28
40661,20471,Gold,300000,2023-09-10
40662,15041,Gold,100000,2023-10-23
40663,49592,Platinum,300000,2023-09-10
40664,16291,Gold,300000,2023-02-28
40665,27543,Gold,300000,2024-02-25
40666,17481,Gold,150000,2024-11-19
40667,20891,Silver,150000,2024-01-07
40668,11675,Silver,75000,2023-12-31
40669,4981,Gold,150000,2023-05-14
40670,47096,Gold,100000,2023-09-23
40671,15057,Gold,150000,2024-05-03
40672,232,Silver,75000,2023-12-02
40673,197,Silver,100000,2023-12-18
40674,5688,Silver,50000,2023-08-13
40675,18815,Gold,100000,2024-02-02
40676,26789,Silver,150000,2023-06-26
40677,10923,Silver,100000,2023-07-15
40678,32617,Gold,200000,2024-08-11
40679,19428,Gold,200000,2023-09-27
40680,15854,Gold,150000,2024-03-29
40681,3523,Silver,50000,2024-07-15
40682,20305,Gold,150000,2023-09-16
40683,27268,Gold,150000,2024-07-14
40684,32617,Silver,100000,2024-07-23
40685,10320,Platinum,500000,2023-07-26
40686,41830,Platinum,500000,2023-10-06
40687,47695,Gold,100000,2024-01-13
40688,12920,Business,1000000,2023-01-13
40689,8702,Platinum,300000,2024-04-20
40690,3974,Gold,200000,2023-08-06
40691,48765,Platinum,300000,2024-04-11
40692,33803,Silver,50000,2023-07-01
40693,22257,Gold,300000,2023-07-22
40694,18659,Gold,100000,2023-08-06
40695,9207,Silver,75000,2024-02-25
40696,25190,Gold,300000,2023-03-21
40697,39836,Business,500000,2024-01-31
40698,48404,Silver,150000,2023-08-02
40699,33965,Gold,100000,2023-05-09
40700,37204,Silver,100000,2024-11-01
40701,953,Platinum,300000,2024-02-25
40702,38197,Silver,75000,2023-12-11
40703,35559,Platinum,750000,2024-07-16
40704,8362,Business,1000000,2023-11-30
40705,47676,Gold,200000,2023-09-19
40706,29701,Silver,100000,2023-09-20
40707,35552,Silver,75000,2024-02-06
40708,46482,Gold,150000,2024-02-15
40709,500,Silver,75000,2023-07-17
40710,12140,Gold,100000,2024-11-04
40711,346,Gold,200000,2024-03-13
40712,295,Silver,100000,2024-06-28
40713,28961,Platinum,500000,2024-03-25
40714,28020,Silver,150000,2024-09-05
40715,7714,Silver,100000,2023-05-27
40716,7640,Platinum,500000,2024-10-08
40717,28162,Gold,150000,2023-04-03
40718,24003,Platinum,500000,2023-11-06
40719,37272,Silver,50000,2024-10-02
40720,39589,Silver,150000,2024-01-12
40721,32018,Silver,150000,2024-05-27
40722,44872,Gold,300000,2023-01-08
40723,14982,Silver,75000,2024-05-06
40724,2631,Silver,150000,2024-03-26
40725,13862,Silver,150000,2024-04-14
40726,25755,Silver,50000,2024-04-30
40727,24199,Gold,300000,2024-08-17
40728,32132,Gold,100000,2024-08-19
40729,10361,Gold,100000,2023-05-04
40730,7208,Silver,150000,2023-05-27
40731,18583,Silver,100000,2023-06-22
40732,2125,Gold,300000,2023-07-04
40733,45856,Silver,50000,2024-03-26
40734,7629,Gold,150000,2024-11-07
40735,48203,Silver,50000,2024-03-19
40736,42675,Gold,150000,2024-10-30
40737,32801,Silver,50000,2024-01-29
40738,27994,Silver,150000,2024-09-27
40739,34715,Silver,100000,2023-05-20
40740,14878,Platinum,500000,2023-08-15
40741,3781,Gold,200000,2023-06-22
40742,891,Silver,50000,2024-09-27
40743,3101,Silver,50000,2023-04-14
40744,17766,Gold,300000,2024-01-27
40745,5142,Silver,150000,2024-07-30
40746,3239,Gold,100000,2024-08-12
40747,29205,Gold,200000,2024-11-15
40748,29668,Gold,150000,2023-07-20
40749,3159,Gold,100000,2023-06-25
40750,11879,Silver,150000,2024-01-16
40751,9623,Platinum,300000,2024-02-27
40752,43299,Silver,75000,2023-08-29
40753,5009,Gold,100000,2024-05-01
40754,43350,Silver,150000,2023-07-07
40755,32621,Platinum,300000,2024-02-16
40756,39384,Silver,100000,2023-07-08
40757,10894,Platinum,500000,2024-08-05
40758,48160,Silver,150000,2024-06-14
40759,16173,Gold,150000,2023-11-07
40760,22559,Gold,100000,2023-01-31
40761,43401,Silver,75000,2024-10-17
40762,9701,Silver,150000,2023-02-03
40763,49828,Platinum,750000,2024-07-21
40764,46680,Silver,100000,2024-08-19
40765,21832,Silver,50000,2023-07-11
40766,5593,Silver,75000,2024-05-26
40767,24592,Silver,75000,2023-07-03
40768,33393,Gold,100000,2024-02-19
40769,12971,Silver,75000,2023-10-06
40770,44052,Silver,100000,2024-05-14
40771,5698,Silver,75000,2024-07-03
40772,20402,Business,750000,2023-07-04
40773,31974,Gold,200000,2024-01-06
40774,21986,Platinum,750000,2023-09-14
40775,27675,Silver,50000,2024-05-30
40776,46798,Gold,200000,2023-05-28
40777,12323,Gold,100000,2023-05-30
40778,30927,Gold,200000,2024-01-08
40779,18118,Silver,100000,2024-08-22
40780,16671,Gold,100000,2023-10-18
40781,2172,Gold,300000,2024-10-20
40782,14151,Silver,75000,2024-05-18
40783,39308,Silver,75000,2024-02-21
40784,45717,Gold,150000,2024-06-26
40785,390,Silver,150000,2024-04-04
40786,6257,Business,500000,2024-09-08
40787,7560,Silver,75000,2023-05-01
40788,45919,Business,1000000,2024-11-20
40789,40485,Silver,100000,2024-01-20
40790,19134,Silver,75000,2024-02-06
40791,4697,Platinum,300000,2023-11-11
40792,42521,Business,1000000,2023-08-05
40793,43212,Gold,100000,2024-01-26
40794,4654,Platinum,750000,2023-10-25
40795,16811,Silver,100000,2023-03-21
40796,26150,Silver,150000,2023-10-07
40797,44765,Platinum,500000,2023-08-25
40798,28234,Silver,100000,2023-10-23
40799,12329,Silver,100000,2023-08-06
40800,33721,Platinum,500000,2023-10-27
40801,20972,Silver,50000,2023-12-01
40802,20547,Platinum,500000,2024-03-25
40803,41025,Gold,200000,2024-03-16
40804,40709,Silver,150000,2024-07-15
40805,15348,Silver,150000,2024-06-06
40806,25177,Platinum,500000,2024-11-18
40807,44653,Platinum,300000,2024-07-19
40808,37547,Silver,100000,2024-08-06
40809,14033,Silver,100000,2024-01-07
40810,29723,Silver,150000,2023-04-11
40811,18858,Gold,150000,2023-10-02
40812,40700,Silver,50000,2023-06-09
40813,2097,Silver,150000,2023-12-13
40814,11000,Silver,75000,2024-09-14
40815,41186,Business,500000,2024-05-10
40816,36231,Platinum,500000,2024-01-02
40817,41586,Gold,150000,2023-11-07
40818,31170,Business,500000,2024-04-13
40819,15463,Gold,150000,2024-03-19
40820,26492,Gold,150000,2023-06-25
40821,36471,Silver,50000,2024-07-04
40822,48409,Silver,150000,2023-10-17
40823,39162,Silver,150000,2023-09-11
40824,33833,Silver,50000,2024-11-05
40825,18044,Silver,75000,2023-04-11
40826,35678,Silver,100000,2023-12-21
40827,31450,Silver,150000,2023-09-16
40828,20326,Gold,200000,2024-04-23
40829,30758,Platinum,300000,2024-05-08
40830,30353,Silver,150000,2023-11-30
40831,15816,Silver,50000,2024-01-20
40832,21670,Platinum,500000,2024-01-14
40833,12634,Silver,100000,2023-10-29
40834,34497,Gold,100000,2024-04-07
40835,10499,Gold,150000,2023-07-18
40836,28519,Gold,150000,2023-09-10
40837,15116,Gold,150000,2024-06-11
40838,43928,Platinum,750000,2024-05-20
40839,30736,Silver,150000,2024-02-13
40840,15165,Silver,150000,2024-10-13
40841,39320,Silver,75000,2023-07-07
40842,10428,Gold,200000,2023-09-25
40843,11659,Gold,200000,2024-04-09
40844,41951,Silver,50000,2024-02-06
40845,45253,Gold,150000,2023-10-31
40846,29058,Business,1000000,2024-10-18
40847,9603,Platinum,500000,2023-11-04
40848,37703,Silver,100000,2023-08-12
40849,4758,Gold,100000,2023-07-12
40850,26008,Gold,300000,2023-10-28
40851,9382,Gold,100000,2023-08-11
40852,43399,Business,500000,2024-08-04
40853,95,Silver,150000,2024-06-25
40854,20971,Silver,75000,2024-04-02
40855,21680,Silver,75000,2023-08-03
40856,36517,Silver,100000,2023-11-25
40857,12908,Gold,300000,2024-04-13
40858,37926,Silver,150000,2023-10-05
40859,40295,Gold,100000,2024-05-04
40860,45705,Gold,100000,2024-05-26
40861,10351,Silver,150000,2024-04-14
40862,48720,Silver,100000,2023-06-30
40863,42026,Gold,150000,2024-06-22
40864,35159,Gold,300000,2023-10-13
40865,37471,Silver,100000,2024-04-16
40866,45689,Gold,300000,2024-04-19
40867,48355,Gold,150000,2024-05-07
40868,7989,Gold,200000,2023-11-01
40869,20267,Silver,150000,2023-12-31
40870,45330,Silver,75000,2024-09-03
40871,25715,Platinum,300000,2023-12-25
40872,38062,Silver,50000,2024-01-07
40873,25717,Silver,75000,2024-08-15
40874,1504,Silver,150000,2024-01-10
40875,16302,Platinum,500000,2023-12-06
40876,12537,Silver,50000,2024-07-12
40877,2762,Platinum,300000,2024-04-02
40878,48187,Platinum,300000,2024-08-14
40879,9313,Silver,75000,2023-06-09
40880,40936,Silver,100000,2024-11-16
40881,11678,Silver,50000,2024-05-24
40882,23980,Platinum,750000,2024-08-28
40883,24440,Platinum,750000,2023-11-29
40884,9717,Gold,100000,2023-09-02
40885,38130,Gold,100000,2023-05-24
40886,11284,Gold,100000,2024-01-15
40887,35859,Silver,75000,2023-06-28
40888,34484,Silver,50000,2023-12-16
40889,17358,Platinum,300000,2023-09-22
40890,14734,Silver,100000,2023-06-23
40891,33436,Gold,150000,2024-03-27
40892,40506,Silver,75000,2023-06-07
40893,3164,Silver,50000,2024-07-17
40894,43148,Gold,100000,2023-07-15
40895,1948,Gold,150000,2023-04-06
40896,29443,Silver,50000,2024-03-19
40897,30040,Gold,150000,2024-08-29
40898,31758,Silver,150000,2024-08-13
40899,44596,Silver,150000,2023-06-25
40900,38478,Gold,300000,2024-04-09
40901,25397,Silver,75000,2023-05-28
40902,38545,Business,1000000,2024-02-05
40903,24903,Platinum,300000,2023-06-26
40904,20444,Silver,150000,2024-10-03
40905,41749,Silver,100000,2023-12-19
40906,23111,Gold,100000,2023-07-26
40907,30271,Silver,75000,2024-05-09
40908,40397,Platinum,750000,2023-12-22
40909,45445,Silver,100000,2024-07-02
40910,18502,Silver,100000,2023-11-02
40911,3058,Business,750000,2024-06-22
40912,13704,Business,500000,2023-05-17
40913,12522,Gold,150000,2023-11-19
40914,32419,Gold,300000,2023-11-07
40915,10470,Gold,300000,2024-06-30
40916,17211,Silver,150000,2024-07-03
40917,20295,Silver,50000,2024-10-11
40918,41168,Business,1000000,2023-06-01
40919,49175,Gold,300000,2024-05-07
40920,5579,Platinum,500000,2023-12-09
40921,24117,Silver,75000,2023-12-01
40922,10329,Silver,100000,2023-12-07
40923,49743,Silver,150000,2023-06-15
40924,10548,Gold,100000,2024-05-18
40925,20031,Gold,300000,2024-05-01
40926,37590,Silver,50000,2023-12-28
40927,38445,Business,500000,2023-09-01
40928,22110,Silver,100000,2024-08-23
40929,23645,Gold,300000,2024-04-30
40930,28827,Gold,300000,2023-08-27
40931,28937,Gold,150000,2023-06-10
40932,29906,Silver,50000,2024-06-05
40933,35753,Gold,200000,2023-10-21
40934,27677,Silver,100000,2023-12-31
40935,30340,Silver,50000,2024-08-05
40936,42950,Gold,300000,2023-11-11
40937,8246,Platinum,500000,2023-08-25
40938,46922,Gold,300000,2023-08-26
40939,45670,Gold,150000,2023-09-28
40940,48365,Gold,300000,2024-08-31
40941,9256,Silver,150000,2023-05-20
40942,20681,Silver,75000,2023-12-20
40943,35041,Silver,100000,2024-05-18
40944,33895,Platinum,750000,2024-05-26
40945,42792,Gold,100000,2023-06-07
40946,9161,Gold,300000,2023-09-04
40947,36463,Silver,50000,2023-07-25
40948,32220,Gold,150000,2024-01-05
40949,28081,Business,500000,2023-12-20
40950,26716,Gold,200000,2023-09-24
40951,26462,Gold,150000,2024-06-09
40952,31741,Silver,50000,2023-10-20
40953,19878,Gold,200000,2024-01-25
40954,5352,Gold,300000,2023-06-15
40955,1198,Gold,150000,2023-12-22
40956,42857,Gold,300000,2024-07-05
40957,17464,Silver,50000,2024-05-17
40958,4685,Gold,100000,2023-05-14
40959,27419,Silver,50000,2024-02-22
40960,8482,Business,500000,2024-05-30
40961,45309,Silver,50000,2023-12-17
40962,42850,Business,750000,2024-11-05
40963,3683,Platinum,300000,2023-07-26
40964,18613,Silver,75000,2023-06-17
40965,35096,Silver,75000,2024-02-02
40966,48129,Gold,300000,2024-09-30
40967,8054,Silver,50000,2023-03-22
40968,41276,Gold,300000,2024-02-14
40969,3487,Gold,150000,2023-05-18
40970,17963,Gold,200000,2023-10-19
40971,35327,Platinum,750000,2024-08-27
40972,28819,Silver,150000,2023-04-14
40973,8046,Silver,150000,2024-07-08
40974,38628,Silver,100000,2023-11-18
40975,23292,Silver,50000,2023-02-09
40976,43246,Platinum,500000,2023-11-16
40977,39652,Business,750000,2023-12-13
40978,47420,Gold,200000,2023-05-30
40979,13395,Silver,100000,2024-04-25
40980,1014,Business,750000,2024-07-30
40981,12326,Silver,50000,2024-01-26
40982,13195,Platinum,300000,2024-03-31
40983,32365,Silver,150000,2023-09-15
40984,27546,Gold,300000,2023-12-07
40985,8471,Silver,50000,2023-11-16
40986,5395,Silver,100000,2023-12-15
40987,36811,Gold,200000,2024-09-08
40988,11397,Business,1000000,2024-05-05
40989,48411,Silver,150000,2024-04-16
40990,46877,Silver,50000,2024-02-02
40991,8467,Silver,75000,2024-03-02
40992,36435,Silver,75000,2024-09-20
40993,38386,Silver,100000,2023-02-05
40994,7576,Silver,150000,2023-08-02
40995,14179,Platinum,300000,2024-08-22
40996,26914,Platinum,500000,2024-03-18
40997,24060,Silver,50000,2023-12-12
40998,4801,Silver,100000,2024-02-05
40999,7808,Silver,50000,2024-09-24
41000,49558,Business,750000,2024-09-21
41001,43974,Platinum,500000,2023-02-21
41002,41681,Silver,75000,2024-02-11
41003,1384,Platinum,500000,2024-08-28
41004,28987,Platinum,500000,2023-04-17
41005,26326,Silver,50000,2023-12-03
41006,49388,Silver,50000,2023-07-14
41007,39346,Silver,100000,2023-08-07
41008,10526,Silver,100000,2023-05-22
41009,48630,Gold,200000,2024-04-12
41010,42927,Gold,200000,2024-06-19
41011,25117,Silver,50000,2023-10-26
41012,46934,Silver,150000,2024-06-21
41013,539,Gold,150000,2023-07-23
41014,33707,Silver,75000,2024-11-12
41015,12185,Silver,150000,2024-01-09
41016,43203,Gold,300000,2024-09-22
41017,7483,Silver,75000,2023-08-19
41018,2305,Gold,100000,2023-06-16
41019,3262,Silver,100000,2023-06-19
41020,43867,Gold,200000,2023-06-06
41021,31037,Silver,150000,2023-06-27
41022,19252,Platinum,750000,2023-04-20
41023,29984,Silver,50000,2023-05-23
41024,29562,Gold,300000,2024-05-25
41025,1254,Business,750000,2023-10-11
41026,47339,Gold,200000,2024-05-29
41027,39472,Platinum,750000,2024-03-25
41028,9223,Gold,150000,2024-03-07
41029,14516,Silver,75000,2024-06-03
41030,33453,Silver,75000,2024-08-07
41031,11922,Platinum,750000,2024-05-06
41032,37299,Silver,50000,2024-03-15
41033,7831,Platinum,300000,2023-03-15
41034,42462,Gold,200000,2023-06-08
41035,37179,Business,1000000,2023-10-26
41036,2121,Gold,100000,2023-11-28
41037,16503,Silver,75000,2024-06-25
41038,13797,Silver,100000,2023-11-19
41039,15844,Silver,75000,2024-05-15
41040,17808,Silver,150000,2023-12-02
41041,9957,Business,750000,2023-12-15
41042,11956,Silver,50000,2024-08-07
41043,25701,Silver,100000,2023-08-04
41044,43243,Business,750000,2024-03-19
41045,48787,Silver,50000,2024-02-14
41046,5945,Gold,300000,2023-06-13
41047,19288,Silver,50000,2023-11-12
41048,34448,Gold,100000,2024-04-16
41049,14958,Silver,150000,2023-12-25
41050,46957,Gold,200000,2023-10-01
41051,26344,Silver,50000,2024-09-14
41052,22907,Silver,75000,2024-07-12
41053,41259,Silver,100000,2024-07-21
41054,15326,Silver,100000,2023-05-14
41055,37106,Gold,200000,2024-09-08
41056,12835,Gold,100000,2024-03-16
41057,29544,Silver,75000,2023-09-15
41058,38073,Silver,150000,2023-08-09
41059,33277,Silver,150000,2024-08-29
41060,45478,Silver,100000,2024-06-11
41061,25611,Platinum,300000,2024-08-25
41062,30334,Silver,50000,2023-10-11
41063,25738,Gold,300000,2024-02-13
41064,13864,Silver,100000,2023-10-28
41065,36525,Silver,50000,2024-12-10
41066,14067,Silver,150000,2024-09-06
41067,10394,Silver,100000,2023-07-28
41068,937,Gold,100000,2023-08-13
41069,584,Business,500000,2024-07-24
41070,24652,Silver,50000,2024-10-01
41071,2538,Platinum,300000,2024-01-08
41072,43384,Silver,75000,2024-04-23
41073,27570,Silver,50000,2024-07-03
41074,32589,Silver,50000,2024-06-05
41075,15649,Platinum,500000,2023-10-04
41076,43793,Silver,150000,2023-10-08
41077,45981,Gold,300000,2023-12-29
41078,40162,Platinum,300000,2023-11-23
41079,15957,Platinum,300000,2023-11-26
41080,17501,Business,750000,2024-10-10
41081,17337,Gold,150000,2024-05-14
41082,9793,Platinum,500000,2024-10-16
41083,2060,Silver,75000,2024-05-05
41084,21603,Silver,100000,2024-06-08
41085,3544,Silver,150000,2023-11-28
41086,22523,Silver,75000,2023-02-19
41087,3354,Gold,100000,2024-01-25
41088,33393,Gold,100000,2024-01-26
41089,28510,Platinum,300000,2024-02-10
41090,4411,Gold,200000,2023-05-01
41091,18267,Gold,150000,2023-09-14
41092,4006,Silver,50000,2024-03-25
41093,28592,Gold,300000,2024-02-16
41094,49864,Gold,150000,2024-08-25
41095,18089,Silver,75000,2024-03-18
41096,6738,Platinum,750000,2024-07-30
41097,42022,Business,750000,2023-08-31
41098,4950,Silver,75000,2024-02-10
41099,41410,Business,750000,2023-12-24
41100,33307,Silver,75000,2024-01-07
41101,4690,Gold,200000,2023-12-04
41102,15254,Gold,150000,2024-05-19
41103,39087,Platinum,750000,2023-06-10
41104,12045,Gold,150000,2023-12-21
41105,37409,Silver,100000,2024-03-17
41106,1195,Platinum,500000,2024-11-29
41107,49634,Gold,150000,2024-06-22
41108,21361,Gold,150000,2023-08-15
41109,25455,Silver,150000,2023-05-16
41110,21353,Silver,150000,2023-09-27
41111,43118,Gold,100000,2023-12-21
41112,17681,Silver,50000,2024-05-02
41113,36657,Gold,100000,2024-10-03
41114,27649,Gold,100000,2024-01-01
41115,18318,Silver,50000,2023-11-29
41116,3734,Gold,200000,2024-05-09
41117,6863,Gold,100000,2024-02-23
41118,24062,Gold,300000,2023-10-01
41119,40248,Gold,150000,2023-09-15
41120,28359,Silver,150000,2024-07-02
41121,5554,Platinum,300000,2024-02-08
41122,26158,Platinum,300000,2024-05-06
41123,34073,Silver,100000,2023-08-17
41124,7849,Gold,200000,2023-06-05
41125,41579,Gold,100000,2023-04-16
41126,12920,Gold,200000,2023-01-24
41127,15724,Gold,300000,2023-09-12
41128,10456,Silver,75000,2023-06-16
41129,26953,Platinum,300000,2023-08-30
41130,1802,Gold,200000,2023-05-29
41131,21697,Silver,50000,2023-04-04
41132,10990,Silver,50000,2024-05-09
41133,2737,Silver,100000,2024-02-15
41134,17587,Gold,300000,2024-05-10
41135,12215,Gold,100000,2023-04-03
41136,21065,Gold,100000,2023-06-24
41137,8547,Silver,150000,2023-05-08
41138,1667,Gold,100000,2023-09-14
41139,36591,Silver,100000,2023-12-11
41140,7417,Gold,200000,2023-12-28
41141,270,Gold,150000,2024-04-09
41142,13071,Silver,50000,2024-02-25
41143,7973,Silver,50000,2024-06-11
41144,25062,Business,1000000,2024-03-21
41145,2048,Platinum,500000,2023-12-22
41146,18142,Gold,300000,2024-02-15
41147,25581,Silver,50000,2024-04-16
41148,38649,Gold,100000,2023-08-10
41149,38006,Gold,200000,2023-11-25
41150,41192,Gold,150000,2023-05-09
41151,7865,Silver,75000,2023-10-15
41152,3296,Silver,150000,2024-10-13
41153,15511,Silver,75000,2024-03-17
41154,35360,Silver,75000,2024-02-28
41155,14321,Silver,50000,2023-06-29
41156,23228,Gold,150000,2023-04-24
41157,46532,Gold,150000,2023-09-11
41158,44018,Gold,200000,2023-11-26
41159,3888,Gold,150000,2024-12-16
41160,14714,Platinum,750000,2023-11-24
41161,45590,Gold,200000,2023-11-10
41162,1211,Silver,75000,2023-06-12
41163,39047,Silver,75000,2024-09-13
41164,15617,Silver,50000,2023-09-01
41165,16114,Gold,200000,2024-06-13
41166,13962,Silver,50000,2024-07-08
41167,31884,Gold,300000,2024-06-25
41168,2322,Business,1000000,2024-04-13
41169,28129,Gold,300000,2023-09-07
41170,41417,Gold,150000,2024-05-10
41171,11924,Platinum,300000,2023-09-15
41172,44738,Silver,100000,2023-10-10
41173,43291,Gold,150000,2023-07-02
41174,44467,Silver,50000,2023-12-03
41175,37854,Silver,50000,2023-08-29
41176,49523,Platinum,300000,2024-07-06
41177,23639,Silver,100000,2024-04-07
41178,22583,Gold,300000,2024-03-11
41179,14808,Platinum,750000,2024-06-16
41180,13280,Silver,75000,2024-06-24
41181,21388,Silver,50000,2024-04-13
41182,500,Gold,200000,2023-07-25
41183,28380,Platinum,500000,2023-01-27
41184,47952,Silver,150000,2024-07-09
41185,28738,Platinum,750000,2023-09-06
41186,49237,Platinum,750000,2024-07-17
41187,33571,Silver,75000,2024-09-19
41188,29129,Gold,300000,2024-03-22
41189,46500,Gold,300000,2024-03-19
41190,13471,Silver,50000,2023-06-17
41191,45018,Gold,150000,2024-01-08
41192,16934,Gold,100000,2023-07-17
41193,29780,Silver,150000,2024-07-03
41194,9977,Platinum,500000,2023-07-30
41195,25756,Gold,300000,2024-06-22
41196,38473,Gold,150000,2024-05-29
41197,20095,Gold,150000,2024-04-05
41198,26365,Silver,75000,2024-03-05
41199,42088,Silver,150000,2023-10-22
41200,32942,Gold,150000,2024-02-26
41201,19194,Silver,100000,2023-06-12
41202,424,Silver,100000,2024-04-24
